Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Virgin Hotels New York City,8.8,Excellent,"€1,333",(20 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Sleep INN,Uknown,Uknown,"€398
€",Uknown,2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Hoxton Williamsburg,9.0,Wonderful,"€784
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Fifty Sonesta Select New York,8.2,Very good,"€1,098","(1,004 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Loews Regency New York Hotel,8.8,Excellent,"€1,590","(1,001 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€698
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€739
€","(1,165 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Radio Hotel,8.8,Excellent,"€576
€",(389 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,535",(448 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Flat NYC,10.0,Exceptional,"€559
€",(1 review),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
citizenM New York Times Square,9.0,Wonderful,"€961
€","(1,237 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Moore,9.2,Wonderful,"€773
€",(87 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€589
€",(414 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
HGU New York,8.0,Very good,"€857
€","(1,000 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Mandarin Oriental, New York",9.2,Wonderful,"€2,132",(452 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hotel Boutique at Grand Central,8.4,Very good,"€739
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Ameritania Hotel at Times Square,8.4,Very good,"€868
€","(1,262 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€599
€",(951 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€611
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Truss Hotel Times Square,8.0,Very good,"€775
€",(574 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Marlton Hotel,9.0,Wonderful,"€998
€","(1,001 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Moxy NYC Times Square,8.4,Very good,"€860
€","(1,128 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Sonder The Dutch,8.4,Very good,"€471
€",(13 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€671
€","(1,004 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€641
€","(1,125 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Shelburne Sonesta New York,8.2,Very good,"€822
€","(1,008 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€785
€","(1,002 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Kixby,8.8,Excellent,"€996
€","(1,002 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€909
€","(1,377 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€717
€","(1,005 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Sonder The Industrialist,7.0,Good,"€395
€",(30 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,921 reviews)","€631
€",Uknown,2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Homewood Suites New York/Midtown Manhattan Times Square,8.4,Very good,"€902
€","(1,001 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton Garden Inn New York/Tribeca,8.4,Very good,"€692
€","(1,001 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
NoMo SoHo,8.0,Very good,"€797
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Park Lane New York,8.6,Excellent,"€1,226",(326 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hyatt House New York/Chelsea,8.6,Excellent,"€846
€",(760 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hyatt Grand Central New York,7.8,Good,"€996
€","(1,790 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€823
€","(1,338 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
TBA Times Square,7.4,Good,"€585
€",(209 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Fitzpatrick Grand Central,9.0,Wonderful,"€718
€","(1,000 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Maritime Hotel,9.4,Exceptional,"€1,030","(1,004 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Royalton Park Avenue,8.2,Very good,"€956
€","(1,004 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Iberostar 70 Park Avenue,8.8,Excellent,"€872
€","(1,001 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€934
€","(1,010 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Moxy NYC Lower East Side,9.0,Wonderful,"€789
€",(99 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Times Square EDITION,9.0,Wonderful,"€1,437",(588 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Thompson Central Park - New York,9.0,Wonderful,"€1,518",(91 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€870
€","(1,259 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hotel 32 32,8.0,Very good,"€649
€","(1,301 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€778
€","(1,747 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,Excellent,"€578
€",(70 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€778
€","(1,005 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€904
€",(149 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Refinery Hotel,8.8,Excellent,"€1,301","(1,002 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€797
€","(1,003 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Marmara Park Avenue,8.6,Excellent,"€1,035",(836 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€959
€","(1,305 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Placemakr Wall Street,9.0,Wonderful,"€753
€",(153 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Arlo SoHo,8.2,Very good,"€885
€","(1,327 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Ludlow Hotel,9.4,Exceptional,"€1,286",(918 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€834
€",(999 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Radio Hotel,8.8,Excellent,"€576
€",(389 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,051","(1,997 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Hilton New York Times Square,8.2,Very good,"€887
€","(1,014 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Archer Hotel New York,9.0,Wonderful,"€1,187","(1,006 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€848
€","(1,005 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Cloud One New York-Downtown,8.4,Very good,"€668
€",(99 reviews),2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€2,020","(1,000 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
Freehand New York,8.2,Very good,"€752
€","(1,006 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
The Michelangelo Hotel,8.8,Excellent,"€1,047","(1,002 reviews)",2023-04-02-2023-04-05,2023-03-26,3 nights,7.0
33 Seaport Hotel New York,8.8,Excellent,"€1,250",(303 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.8,Excellent,"€1,137","(1,006 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Hoxton Williamsburg,9.0,Wonderful,"€1,036","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,314","(1,485 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Arlo Midtown,9.2,Wonderful,"€1,469","(3,240 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Moxy NYC Times Square,8.4,Very good,"€1,265","(1,128 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Lombardy Hotel,8.8,Excellent,"€1,451","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Lotte New York Palace,8.8,Excellent,"€1,977","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hotel 32 32,8.0,Very good,"€1,019","(1,301 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
citizenM New York Bowery,9.2,Wonderful,"€1,051","(1,267 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,187","(1,022 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,101",(455 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€2,882",(454 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€928
€","(2,590 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,063","(2,182 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Virgin Hotels New York City,8.8,Excellent,"€1,822",(20 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,296","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,299","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,007","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€996
€","(1,006 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€1,071","(1,787 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Park Central Hotel New York,8.0,Very good,"€1,423","(1,859 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton New York Fashion District,8.0,Very good,"€947
€","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,118","(1,167 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Pod Times Square,8.6,Excellent,"€883
€","(2,808 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Element New York Times Square West,7.8,Good,"€998
€","(1,006 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Flat NYC,10.0,Exceptional,"€813
€",(1 review),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Radio Hotel,8.8,Excellent,"€805
€",(389 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Sleep INN,Uknown,Uknown,"€530
€",Uknown,2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Moxy NYC Chelsea,8.6,Excellent,"€1,454",(988 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Fifty Sonesta Select New York,8.2,Very good,"€1,428","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,317",(448 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€979
€","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Soho Grand Hotel,8.8,Excellent,"€1,419","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€1,030","(1,165 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Walker Hotel Tribeca,8.6,Excellent,"€998
€",(381 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Loews Regency New York Hotel,8.8,Excellent,"€2,174","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€1,116",(251 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
citizenM New York Times Square,9.0,Wonderful,"€1,358","(1,237 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€1,222",(149 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,957",(776 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€835
€",(414 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Kixby,8.8,Excellent,"€1,377","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€3,598","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€832
€",(951 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
HGU New York,8.0,Very good,"€1,201","(1,000 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Truss Hotel Times Square,8.0,Very good,"€1,075",(574 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hotel Boutique at Grand Central,8.4,Very good,"€1,030","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The New York EDITION,9.0,Wonderful,"€2,428",(374 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Sonder The Industrialist,7.0,Good,"€515
€",(30 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Marlton Hotel,9.0,Wonderful,"€1,374","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Shelburne Sonesta New York,8.2,Very good,"€1,141","(1,008 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€955
€","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Moore,9.2,Wonderful,"€1,199",(87 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Michelangelo Hotel,8.8,Excellent,"€1,355","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,230","(1,262 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€1,104","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Sonder The Dutch,8.4,Very good,"€638
€",(13 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,921 reviews)","€826
€",Uknown,2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,305","(1,377 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Four Points By Sheraton New York Downtown,7.4,Good,"€834
€","(1,014 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,Excellent,"€801
€",(70 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Moxy NYC Lower East Side,9.0,Wonderful,"€1,109",(99 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Park Lane New York,8.6,Excellent,"€1,658",(326 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The New York EDITION,9.0,Wonderful,"€2,428",(374 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
NoMo SoHo,8.0,Very good,"€1,104","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€1,007","(1,005 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn New York/Tribeca,8.4,Very good,"€976
€","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€930
€","(1,125 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€892
€","(1,003 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Homewood Suites New York/Midtown Manhattan Times Square,8.4,Very good,"€1,322","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Times Square EDITION,9.0,Wonderful,"€1,978",(588 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Marmara Park Avenue,8.6,Excellent,"€1,395",(836 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Refinery Hotel,8.8,Excellent,"€1,777","(1,002 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,543","(1,997 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Iberostar 70 Park Avenue,8.8,Excellent,"€1,194","(1,001 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Royalton Park Avenue,8.2,Very good,"€1,318","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€2,693","(1,000 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Maritime Hotel,9.4,Exceptional,"€1,416","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€1,324","(1,305 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€1,319","(1,010 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
"Mandarin Oriental, New York",9.2,Wonderful,"€3,196",(452 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Pod 51,7.8,Good,"€709
€","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The FIDI Hotel,7.4,Good,"€826
€",(7 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Cloud One New York-Downtown,8.4,Very good,"€937
€",(99 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Artezen Hotel,9.4,Exceptional,"€1,084","(1,366 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hyatt Grand Central New York,7.8,Good,"€1,401","(1,790 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Ace Hotel New York,8.2,Very good,"€1,302","(1,006 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€1,117",(999 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€1,075",(6 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Fitzpatrick Grand Central,9.0,Wonderful,"€1,039","(1,000 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€1,193","(1,338 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Omni Berkshire Place,9.0,Wonderful,"€1,692","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Archer Hotel New York,9.0,Wonderful,"€1,631","(1,006 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Park Terrace Hotel,9.2,Wonderful,"€1,809","(1,005 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
The Plaza Hotel,9.0,Wonderful,"€3,771","(1,004 reviews)",2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
TBA Times Square,7.4,Good,"€916
€",(209 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
Hyatt House New York/Chelsea,8.6,Excellent,"€1,244",(760 reviews),2023-04-02-2023-04-06,2023-03-26,4 nights,7.0
33 Seaport Hotel New York,8.8,Excellent,"€1,591",(303 reviews),2023-04-02-2023-04-07,2023-03-26,5 nights,7.0
