Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
The Shelburne Sonesta New York,8.2,Very good,"€863
€","(1,004 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€942
€",(998 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,069","(1,232 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
CIVILIAN Hotel,9.2,Wonderful,"€804
€",(797 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Lotte New York Palace,8.8,Excellent,"€1,817","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€756
€","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Sonder The William,8.6,Excellent,"€741
€",(172 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Penny Williamsburg,9.2,Wonderful,"€815
€",(114 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Archer Hotel New York,9.0,Wonderful,"€1,081","(1,002 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The Shoreham Hotel,7.8,Good,"€773
€",(999 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€686
€","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,391",(768 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€908
€","(1,003 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
TownePlace Suites by Marriott New York Manhattan,8.6,Excellent,"€748
€",(743 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hyatt Place New York City/Times Square,7.8,Good,"€870
€","(1,159 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Courtyard by Marriott New York Manhattan/Upper East Side,8.0,Very good,"€772
€","(1,067 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Residence Inn New York Manhattan/Central Park,8.8,Excellent,"€1,023",(987 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
New York Marriott Marquis,9.0,Wonderful,"€1,450","(1,533 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€616
€",(412 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
W New York - Union Square,8.6,Excellent,"€1,021",(962 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Omni Berkshire Place,9.0,Wonderful,"€1,135","(1,002 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Warwick New York,8.0,Very good,"€963
€","(1,215 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The Cloud One New York-Downtown,8.4,Very good,"€688
€",(98 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Pod Times Square,8.6,Excellent,"€720
€","(2,799 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Four Points By Sheraton New York Downtown,7.4,Good,"€636
€","(1,002 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€956
€","(1,371 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€830
€",(993 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Arlo SoHo,8.2,Very good,"€949
€","(1,323 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€879
€","(1,258 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The FIDI Hotel,7.6,Good,"€625
€",(4 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€774
€","(1,003 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The Times Square EDITION,9.0,Wonderful,"€1,319",(587 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hyatt House New York/Chelsea,8.6,Excellent,"€889
€",(758 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€773
€","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The Maritime Hotel,9.4,Exceptional,"€1,114","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€810
€","(2,578 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Park Lane New York,8.6,Excellent,"€1,386",(326 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Margaritaville Resort Times Square,9.0,Wonderful,"€1,083","(1,771 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Moxy NYC Lower East Side,9.0,Wonderful,"€888
€",(95 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Homewood Suites New York/Midtown Manhattan Times Square,8.4,Very good,"€966
€","(1,000 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Courtyard by Marriott New York Manhattan / Central Park,8.6,Excellent,"€1,009",(999 reviews),2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
The Westin New York at Times Square,8.6,Excellent,"€1,143","(2,184 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Hotel 57,8.4,Very good,"€740
€","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Sofitel New York,8.8,Excellent,"€1,245","(1,001 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Four Points by Sheraton Manhattan - Chelsea,7.6,Good,"€687
€","(1,003 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€717
€","(1,113 reviews)",2023-04-15-2023-04-18,2023-03-22,3 nights,24.0
Moxy NYC Times Square,8.4,Very good,"€955
€","(1,120 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hotel 32 32,8.0,Very good,"€1,058","(1,294 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
New York Hilton Midtown,8.0,Very good,"€1,296","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Moxy NYC Times Square,8.4,Very good,"€955
€","(1,120 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,110","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,110","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€949
€",(441 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Lombardy Hotel,8.8,Excellent,"€1,352","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The New York EDITION,9.0,Wonderful,"€2,187",(374 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Arlo Midtown,9.2,Wonderful,"€1,398","(3,230 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
citizenM New York Bowery,9.2,Wonderful,"€1,117","(1,264 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Virgin Hotels New York City,8.8,Excellent,"€1,651",(17 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Park Central Hotel New York,8.0,Very good,"€1,376","(1,850 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,025",(998 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,178","(1,014 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Hotel Chelsea,9.6,Exceptional,"€1,480",(160 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,174","(1,240 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Park Terrace Hotel,9.2,Wonderful,"€1,419","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Pod Times Square,8.6,Excellent,"€837
€","(2,799 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,411","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,060","(2,170 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.6,Good,"€1,031","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Lucerne Hotel,9.0,Wonderful,"€1,196","(1,003 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,892",(768 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Element New York Times Square West,7.8,Good,"€1,026",(999 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hyatt Grand Central New York,7.8,Good,"€1,239","(1,781 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Flat NYC,Uknown,Uknown,"€739
€",Uknown,2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€1,118","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Royal Hotel Bronx,Uknown,Uknown,"€435
€",Uknown,2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Moxy NYC Chelsea,8.6,Excellent,"€1,348",(987 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Courtyard by Marriott New York City Manhattan Fifth Avenue,8.4,Very good,"€1,402","(1,002 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Kixby,8.8,Excellent,"€1,315","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Moore,9.2,Wonderful,"€1,228",(86 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Courtyard by Marriott New York Manhattan/Upper East Side,8.0,Very good,"€993
€","(1,067 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€1,205","(1,003 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€1,021","(1,003 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,955","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€1,039","(1,337 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton New York Fashion District,8.0,Very good,"€1,018","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Westin New York at Times Square,8.6,Excellent,"€1,417","(2,184 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Ridge Hotel,8.2,Very good,"€783
€",(945 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Shelburne Sonesta New York,8.2,Very good,"€1,135","(1,004 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,467","(1,972 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,142","(1,159 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
citizenM New York Times Square,9.0,Wonderful,"€1,362","(1,236 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Marlton Hotel,9.0,Wonderful,"€1,340","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€1,040","(1,739 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Club The Quin New York,8.6,Excellent,"€1,314","(1,002 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Hoxton Williamsburg,9.0,Wonderful,"€1,342","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Sonder The William,8.6,Excellent,"€943
€",(172 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
HGU New York,8.0,Very good,"€1,192","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Residence Inn New York Manhattan/Central Park,8.8,Excellent,"€1,361",(987 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€1,095","(1,778 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€1,023","(1,037 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
New York Hilton Midtown,8.0,Very good,"€1,296","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,453","(1,232 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Cloud One New York-Downtown,8.4,Very good,"€893
€",(98 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Lotte New York Palace,8.8,Excellent,"€2,477","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Sofitel New York,8.8,Excellent,"€1,850","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
M Social Hotel Times Square New York,8.8,Excellent,"€1,434","(2,898 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Truss Hotel Times Square,8.0,Very good,"€1,064",(562 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,282",(448 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Lotte New York Palace,8.8,Excellent,"€2,477","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
TownePlace Suites by Marriott New York Manhattan,8.6,Excellent,"€1,031",(743 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Comfort Inn Manhattan - Midtown West,7.4,Good,"€1,018","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hyatt House New York/Chelsea,8.6,Excellent,"€1,170",(758 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
CIVILIAN Hotel,9.2,Wonderful,"€1,117",(797 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Sonder Battery Park,8.8,Excellent,"€992
€",(116 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The New York EDITION,9.0,Wonderful,"€2,187",(374 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€843
€",(412 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The FIDI Hotel,7.6,Good,"€872
€",(4 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€951
€","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Homewood Suites New York/Midtown Manhattan Times Square,8.4,Very good,"€1,314","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€1,349",(998 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Arlo SoHo,8.2,Very good,"€1,251","(1,323 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
New York Marriott Marquis,9.0,Wonderful,"€2,007","(1,533 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€987
€","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Warwick New York,8.0,Very good,"€1,290","(1,215 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Hilton Club - New York,8.6,Excellent,"€1,458",(196 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€1,076","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€962
€","(1,113 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€1,078","(2,578 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Concorde Hotel New York,9.0,Wonderful,"€1,343",(985 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€1,308","(1,003 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Thompson Central Park - New York,9.0,Wonderful,"€2,287",(88 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Margaritaville Resort Times Square,9.0,Wonderful,"€1,461","(1,771 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Shoreham Hotel,7.8,Good,"€1,096",(999 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Embassy Suites by Hilton New York Manhattan Times Square,8.4,Very good,"€1,180","(1,003 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Sonder The Industrialist,6.8,(28 reviews),"€611
€",Uknown,2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Penny Williamsburg,9.2,Wonderful,"€1,059",(114 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Dream Midtown,8.0,Very good,"€1,115","(1,000 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Times Square EDITION,9.0,Wonderful,"€1,825",(587 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
The Maritime Hotel,9.4,Exceptional,"€1,500","(1,001 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,Excellent,"€864
€",(68 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Four Points By Sheraton New York Downtown,7.4,Good,"€879
€","(1,002 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,332","(1,371 reviews)",2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,347",(19 reviews),2023-04-15-2023-04-19,2023-03-22,4 nights,24.0
Moxy NYC Times Square,8.4,Very good,"€1,280","(1,120 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Hotel 32 32,8.0,Very good,"€1,363","(1,294 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
New York Hilton Midtown,8.0,Very good,"€1,675","(1,001 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,592","(1,478 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Moxy NYC Times Square,8.4,Very good,"€1,280","(1,120 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,439","(1,001 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,218",(441 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
The Lombardy Hotel,8.8,Excellent,"€1,710","(1,001 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
The New York EDITION,9.0,Wonderful,"€2,785",(374 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Arlo Midtown,9.2,Wonderful,"€1,759","(3,230 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,674","(1,000 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Virgin Hotels New York City,8.8,Excellent,"€2,136",(17 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
citizenM New York Bowery,9.2,Wonderful,"€1,416","(1,264 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
The Hotel Chelsea,9.6,Exceptional,"€1,784",(160 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Park Central Hotel New York,8.0,Very good,"€1,745","(1,850 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Pod Times Square,8.6,Excellent,"€1,033","(2,799 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,489","(1,240 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,315",(998 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,515","(1,014 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
The Lucerne Hotel,9.0,Wonderful,"€1,470","(1,003 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Park Terrace Hotel,9.2,Wonderful,"€1,796","(1,001 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,334","(2,170 reviews)",2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
Hard Rock Hotel New York,9.4,Exceptional,"€2,462",(768 reviews),2023-04-15-2023-04-20,2023-03-22,5 nights,24.0
